review_id,work_root_id,root_title,proposed_role,checkpoint_4c_decision,quality_flags,missing_proofread_pages,overlap_summary,required_action,review_status,activation_status
itws4c:961747,itws:961747,Antologia Meneghina (1900),nineteenth_century_bridge,hold_missing_transcription,language_variety_marker;section_error:missing section end marker: Curti;section_error:missing section end marker: Pertusati;unresolved_template:corsivofine;unresolved_template:corsivoinizio;unresolved_template_markup,"Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/103;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/104;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/105;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/106;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/107;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/108;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/109;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/110;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/111;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/112;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/113;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/114;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/115;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/120;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/121;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/122;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/123;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/124;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/125;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/126;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/127;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/128;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/129;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/130;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/131;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/132;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/133;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/134;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/135;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/136;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/137;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/139;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/140;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/141;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/142;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/143;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/144;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/145;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/146;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/147;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/148;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/149;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/150;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/151;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/152;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/153;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/154;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/155;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/156;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/157;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/158;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/159;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/160;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/161;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/162;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/163;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/164;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/165;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/166;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/167;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/168;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/170;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/176;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/177;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/178;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/179;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/180;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/181;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/182;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/183;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/184;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/185;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/186;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/187;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/188;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/189;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/190;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/192;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/193;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/199;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/200;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/201;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/202;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/203;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/204;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/205;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/206;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/207;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/208;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/209;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/216;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/217;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/218;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/219;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/220;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/221;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/222;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/223;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/225;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/226;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/227;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/228;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/229;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/230;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/231;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/233;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/234;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/235;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/236;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/237;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/238;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/239;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/245;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/246;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/247;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/248;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/249;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/258;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/259;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/260;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/261;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/262;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/263;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/275;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/276;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/277;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/280;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/281;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/282;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/283;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/284;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/288;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/289;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/292;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/293;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/294;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/295;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/296;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/297;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/298;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/331;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/332;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/333;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/334;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/335;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/336;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/337;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/338;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/339;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/340;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/341;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/342;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/343;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/344;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/345;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/54;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/55;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/56;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/57;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/58;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/59;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/60;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/61;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/62;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/63;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/64;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/65;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/66;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/67;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/68;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/69;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/70;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/71;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/72;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/73;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/74;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/75;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/76;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/77;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/78;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/79;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/80;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/81;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/82;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/83;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/84;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/85;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/86;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/87;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/88;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/89;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/90;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/91;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/92;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/93;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/94;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/95;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/96;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/97;Pagina:Fontana - Antologia Meneghina, Colombi, 1900.pdf/98",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:687914,itws:687914,"Antonio e Cleopatra (Alfieri, 1947)",historical_general,hold_unresolved_markup,removed_wikitable;unresolved_template:stileteatro,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:91411,itws:91411,Antropologia,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_math_block;removed_wikitable;transcription_gap_template;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:893204,itws:893204,Apertamente (1834),historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:252520,itws:252520,Appunti di numismatica romana,nineteenth_century_bridge,hold_unresolved_markup,unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:980734,itws:980734,Arcadia (1961),historical_general,hold_duplicate_review,,,bibit_overlap_metrics=bibit:bibit001185|candidate=0.929229|reference=0.931054,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:320100,itws:320100,Archimede reintegrato - Idrolibra,historical_general,hold_quality_or_editorial_review,language_variety_marker;removed_math_block;removed_wikitable;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:405024,itws:405024,Archivio Glottologico Italiano - Vol. I,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;removed_wikitable;transcription_gap_template;unresolved_template:pir1;unresolved_template:pir2;unresolved_template:u;unresolved_template:ui,,bibit_overlap_metrics=bibit:bibit000730|candidate=0.715045|reference=0.960763,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:351172,itws:351172,"Archivio Glottologico Italiano, vol. 10, 1886-88",nineteenth_century_bridge,hold_missing_transcription,language_variety_marker;unresolved_template:loop,"Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/460;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/461;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/462;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/463;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/464;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/465;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/466;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/467;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/468;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/469;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/470;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/471;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/472;Pagina:Archivio Glottologico Italiano, vol. 10, 1886-88.djvu/474",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:405054,itws:405054,"Archivio Glottologico Italiano, vol.14, 1898",nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:566201,itws:566201,"Archivio storico italiano, serie 3, volume 12 (1870)",nineteenth_century_bridge,hold_missing_transcription,language_variety_marker,"Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/221;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/222;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/223;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/224;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/225;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/226;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/227;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/228;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/229;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/230;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/231;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/232;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/233;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/234;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/235;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/236;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/237;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/238;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/239;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/240;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/241;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/242;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/243;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/244;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/245;Pagina:Archivio storico italiano, serie 3, volume 12 (1870).djvu/246",,One or more requested Pagina records are missing.,pending_bounded_review,inactive
itws4c:535514,itws:535514,"Archivio storico italiano, serie 3, volume 13 (1871)",nineteenth_century_bridge,hold_quality_or_editorial_review,language_variety_marker;transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:893725,itws:893725,Arde il mio petto misero,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:891123,itws:891123,Aristide,historical_general,hold_quality_or_editorial_review,language_variety_marker;removed_wikitable,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:273329,itws:273329,Aroldo e Clara,nineteenth_century_bridge,hold_unresolved_markup,unresolved_template:r-,,gutenberg_previous_pool_overlap_metrics=gutenberg_previous:pg17671|candidate=0.955947|reference=0.084609;gutenberg_previous:pg19558|candidate=0.955947|reference=0.084822 | gutenberg_resolved_overlap_metrics=gutenberg_resolved:pg17671|candidate=0.955947|reference=0.084609;gutenberg_resolved:pg19558|candidate=0.955947|reference=0.084822,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:21828,itws:21828,Artaserse,historical_general,hold_unresolved_markup,unresolved_template:al,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:886332,itws:886332,Artemisia,historical_general,hold_unresolved_markup,language_variety_marker;unresolved_template:hs,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:651924,itws:651924,Ascensioni umane,nineteenth_century_bridge,hold_quality_or_editorial_review,transcription_gap_template,,,Quality or editorial signals require bounded review.,pending_bounded_review,inactive
itws4c:746652,itws:746652,"Assai mi son coverta, amore meo",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:558417,itws:558417,Atlante Astronomico,nineteenth_century_bridge,hold_unresolved_markup,editorial_marker;removed_wikitable;transcription_gap_template;unresolved_template:wi,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:48930,itws:48930,Atlantide,nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_html_tag,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:208083,itws:208083,Atti del parlamento italiano (1861),nineteenth_century_bridge,hold_unresolved_markup,language_variety_marker;unresolved_html_tag;unresolved_template:rigaindice/discorsi-2,,,Unresolved markup may contaminate primary text.,pending_bounded_review,inactive
itws4c:754455,itws:754455,Attilio Regolo,historical_general,hold_duplicate_review,removed_wikitable,,bibit_overlap_metrics=bibit:bibit000288|candidate=0.892517|reference=0.917465,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:746823,itws:746823,Attorno la mente combatte forte,historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742762,itws:742762,Aura di ciel,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:742768,itws:742768,Aura diva,standard_sonnets,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879512,itws:879512,"Aura, che sul mattin vaga ti giri",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:879666,itws:879666,"Aura, che vaga per lo ciel Francese",historical_non_sonnet_poetry,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
itws4c:883558,itws:883558,Aure serene e chiare,historical_general,hold_duplicate_review,,,,A threshold internal or cross-corpus overlap requires canonical review.,pending_bounded_review,inactive
