review_id,work_root_id,checkpoint_4c_decision,resolution,canonical_reference_ids,removed_reference_ids,rights_decision,rationale,review_status,activation_status
itws4c:877809,itws:877809,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:877326,itws:877326,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:883503,itws:883503,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:883400,itws:883400,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883398,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:892392,itws:892392,hold_duplicate_review,exclude_internal_exact_duplicate,itws:892390,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:826930,itws:826930,hold_duplicate_review,exclude_internal_near_duplicate,itws:892390,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879984,itws:879984,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879782,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:875958,itws:875958,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875957,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879647,itws:879647,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879634,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746696,itws:746696,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746695,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:892539,itws:892539,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:509891,itws:509891,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:746698,itws:746698,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746697,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:466815,itws:466815,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:698287,itws:698287,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:333853,itws:333853,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:746087,itws:746087,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746086,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:873764,itws:873764,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:453332,itws:453332,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:627871,itws:627871,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:505848,itws:505848,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:46798,itws:46798,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,gutenberg_pass1b:pg22502,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:626223,itws:626223,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:626236,itws:626236,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:626229,itws:626229,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:11820,itws:11820,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:11876,itws:11876,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:742702,itws:742702,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:746620,itws:746620,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:349175,itws:349175,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:6027,itws:6027,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:980236,itws:980236,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:880026,itws:880026,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879991,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:742719,itws:742719,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:552588,itws:552588,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:553672,itws:553672,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:855103,itws:855103,hold_duplicate_review,exclude_internal_near_duplicate,itws:60494,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:60494,itws:60494,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:30967,itws:30967,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:547561,itws:547561,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:984010,itws:984010,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:1545,itws:1545,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_incompatible_or_unclear_scan_license,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,resolved,inactive_pending_cross_archive_freeze
itws4c:742657,itws:742657,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:827074,itws:827074,hold_duplicate_review,exclude_internal_near_duplicate,itws:742657,,rights_pass,Directional containment and deterministic completeness precedence selected another Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:827063,itws:827063,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit000469,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:545585,itws:545585,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit001503,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:551746,itws:551746,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,bibit:bibit000173,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:551822,itws:551822,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:666361,itws:666361,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:79552,itws:79552,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:78004,itws:78004,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:94236,itws:94236,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:11773,itws:11773,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:599627,itws:599627,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
